"","Trait1","Trait2","Trait3","Trait4","Trait5","Trait6","Trait7","Trait8","Trait9","Trait10","Trait11","Trait12","Trait13","Trait14","Trait15","Trait16","Trait17","Trait18","Trait19","Trait20","Trait21","Trait22","Trait23","Trait24","Trait25","Trait26","Trait27","Trait28","Trait29","Trait30","Trait31","Trait32","Trait33","Trait34","Trait35","Trait36","Trait37","Trait38","Trait39","Trait40","Trait41","Trait42","Trait43","Trait44","Trait45","Trait46","Trait47","Trait48","Trait49","Trait50"
"1",1,108.672605592757,97.5451387446374,101.897091104649,103.340813934803,104.547105890699,97.3204537462443,93.5324471564963,98.8090301379561,93.0729949595407,109.396897785366,105.427248019725,101.069310496561,94.2597089316696,110.70260133408,104.644860525616,98.1757226893678,109.725384659134,111.273227700032,107.371233164333,104.585111558437,110.621940799057,106.910677741282,104.412623916753,106.489460289478,97.6387108983472,96.6132842218503,104.67726121936,105.262539543211,107.453014764935,95.2105850195512,109.065252382308,101.012284637429,99.9018641402945,100.272908525541,108.440084688365,107.653028162196,101.473169655539,92.9028371283785,110.612658390775,98.9720120588318,95.7132522743195,105.228465798311,97.2426063548774,109.474479936063,105.079523877241,94.6491726003587,96.0001729363576,94.7681369800121,110.932194299996
"2",2,97.7815161701292,103.0248753177,100.573601607233,105.656158636324,112.991854968481,103.460629448295,95.9980213232338,96.019488629885,94.9263597335666,96.5704301754013,108.857166362926,95.1979968007654,99.629352806136,100.136730620638,103.003755017184,109.034050229006,104.290525159799,109.986180249602,101.764535541646,100.616110485047,95.2489845743403,94.913975443691,104.999488877133,102.167741978541,99.1405964186415,99.800847383216,100.448114924133,103.021502435207,95.8681819085032,109.251805754378,113.471234716475,104.918736769818,103.651617757045,108.114336669445,104.358953000978,110.23193542473,106.919315020554,95.5710080135614,108.189548161812,111.229150342755,106.117396704853,102.123846282251,111.239858158864,108.032431365922,113.209339413792,111.851709434763,103.733184194192,97.7728368397802,103.007867556065
"3",3,105.233608632348,104.151846174151,101.586268100888,115.50598008465,105.87855608575,101.421791677363,113.607256178744,96.6793465372175,98.5253239134327,97.0929398192093,103.614147784188,100.990517492406,112.639311220497,102.488500940613,113.869987334125,105.400625168346,106.521314959042,100.166248906404,96.5718313110992,107.33914548438,111.280308541842,104.89305873774,105.063221151009,106.040064379573,109.533680094406,113.671042992733,112.879444941878,109.629424497485,104.848482230678,113.337824306451,114.923785956576,115.324664608575,102.991421645507,96.006155623123,97.5222708089277,96.7995421485975,97.5244272165,104.917611120269,102.503061335534,103.353002759628,108.148914807476,97.5509241865948,105.963558265008,106.788936200552,103.324365037493,113.852035793476,102.769404881634,109.445878312923,99.9375531021506
"4",4,114.368184625171,113.089372000657,109.982799908146,116.426573453471,98.4523816518486,98.3742815507576,117.435415454209,102.521194198169,100.615475249477,100.54976536613,116.058296446688,112.831768139265,107.476454504766,99.1268463823944,111.081478467211,102.720875923522,104.869167820551,98.7802905654535,99.2937092594802,103.875808037817,108.454554338939,117.933538441546,107.94501743,112.543528961949,98.1376362843439,117.483248437755,105.764395140111,117.702820167877,99.3610924780369,115.471792744473,105.603243645281,104.458898242563,117.253072417341,98.1416638260707,98.3419386455789,114.995636923239,105.12275587488,104.509496867657,104.806358019821,105.250708104111,105.913812394254,115.990409522317,115.443186976016,115.839908031747,115.464544400573,113.88697202038,108.122387083247,105.63093706686,111.460696991533
"5",5,112.855555978604,106.170276422054,119.526130841114,119.7966973437,118.72852881439,100.032187728211,103.390157516114,100.561181060039,110.178404510953,114.016906819306,100.452661649324,112.128722206689,102.763612996787,111.547311414033,112.99435777124,115.615209802054,104.487183410674,100.482521848753,102.333703110926,113.386105983518,119.557497361675,105.370969288051,112.42005254142,101.005669119768,105.147281694226,119.235502178781,117.090131985024,114.868880109861,116.775174648501,112.372479345649,107.597120073624,115.689657418989,100.130830900744,107.478056713007,113.391114505939,118.367279362865,109.684455953538,114.891575328074,107.743706102483,103.384732361883,112.019611792639,116.486518573947,117.393641788512,114.939076364972,109.527543722652,119.810041231103,112.507475889288,103.27157381922,118.506672172807
"6",6,105.680834849365,115.128056474961,106.359417865053,108.607958204113,103.039016428404,119.410490112379,119.884128787555,110.205412561074,114.202792386524,116.560111993924,105.545444845222,109.499906034209,104.977599664591,113.991961547174,118.493279319257,111.5099865878,118.298493505456,103.633684681728,110.432753905654,111.345895345323,111.073422579095,109.359164725058,109.814431018196,107.147574665025,116.699511304498,107.949139893055,115.070907732472,106.5911329519,111.804873135872,106.466095417738,120.458854472265,116.642418050207,118.17145917844,115.89855264686,111.456556951627,106.174220571294,111.897940056399,104.334552356042,119.678166143596,112.584757979959,110.146905554458,112.565900765359,118.317947916687,103.290130326524,117.65310488455,109.635870231315,119.520899749361,117.445210407488,111.743656446226
"7",7,117.195482958108,112.380798501894,107.680695779622,113.668156448752,105.326729762368,115.613197233528,110.28914588131,119.39258022327,122.982734587044,120.069393558428,119.146436900832,111.894396944903,115.566737252288,116.986740819179,123.174550431781,123.132110187784,120.630421238951,119.095090307295,106.856973852031,111.295348211192,118.354417510331,108.846395277418,108.9995241547,107.049570536241,114.17999344971,121.109766467474,120.851042695343,116.412396231666,108.49342447333,122.121867580339,114.240340977907,118.382843580097,107.623357545584,114.751141984947,114.892130178399,115.839121254161,114.182918673381,108.03552445583,117.586121019907,112.424979317933,115.487317490391,108.24628093373,116.543565714732,104.458977618255,115.635340885259,112.565900241956,114.30355620198,114.802288670093,108.263890367001
"8",8,114.503239867277,111.098733529449,123.597171808593,114.219265150838,107.318827220239,109.85754912626,106.929023432545,112.62719998043,125.364887531847,112.475466447882,119.687083921395,123.316697803326,121.439566355199,123.601711680181,113.099707401358,121.342265064828,121.660366653465,122.993724494241,124.247917694971,118.094359928742,110.198457929306,122.810716609471,116.433588740416,125.439135990106,107.24218464829,108.928517828695,113.098889313638,124.361653378233,108.772181346081,124.633311819285,115.873193134554,113.951738238335,109.017115108669,121.98092508968,113.153659206815,119.660065168515,119.175404681824,111.139275803231,125.800419062376,120.377075945958,106.093506784178,123.848644652404,123.286369306967,121.806116675958,111.647945781238,106.833785953,110.254525378346,116.195777239278,114.616066500545
"9",9,112.437242536806,108.84132079035,114.051794947125,123.294223795645,110.432906012982,121.178724814206,126.64277520217,123.59208586812,127.679740471765,110.472213618457,114.6838896228,122.24239309039,109.02056896314,127.361446136609,127.629217954352,112.922847519629,123.093280179426,108.698091788217,108.354729457758,120.417226000689,111.95085432101,110.188719268888,121.896880932152,126.488448159769,123.545688513666,121.153960793279,111.065631305799,127.555958826095,122.315236089751,120.691383380443,109.059975042008,125.737562996335,116.99827033747,125.804546398111,117.55314564053,127.421793310903,125.022272772156,122.910874045454,127.093762021512,114.112322299741,113.621921005659,116.974593714811,123.944409756921,124.875568535179,108.942072900943,126.504435531795,120.951526455581,125.581193689257,121.182706027292
"10",10,111.509644961916,122.068208758719,127.818452874199,127.633219892159,119.145992835984,122.772805322893,117.138026840985,112.534513599239,111.161564788781,126.365755600855,122.419417602941,129.173497753218,129.87474096939,112.741777407937,118.061781567521,116.968278554268,126.069036899135,118.5063810274,129.761625924148,118.967927759513,126.497225523926,112.966251089238,129.614870613441,114.47268708609,128.355010738596,118.90038958285,114.602144313976,123.543911790475,111.487681525759,119.916314845905,129.054097072221,126.352608110756,126.117011932656,126.279070717283,129.386817626655,120.382867413573,111.234885994345,111.470259297639,114.685573088937,112.893429249525,114.274892015383,119.587157834321,121.193974073976,115.785004291683,127.16304063797,125.669262302108,124.874571943656,120.552395135164,119.088433184661
