"","Trait1","Trait2","Trait3","Trait4","Trait5","Trait6","Trait7","Trait8","Trait9","Trait10","Trait11","Trait12","Trait13","Trait14","Trait15","Trait16","Trait17","Trait18","Trait19","Trait20","Trait21","Trait22","Trait23","Trait24","Trait25","Trait26","Trait27","Trait28","Trait29","Trait30","Trait31","Trait32","Trait33","Trait34","Trait35","Trait36","Trait37","Trait38","Trait39","Trait40","Trait41","Trait42","Trait43","Trait44","Trait45","Trait46","Trait47","Trait48","Trait49","Trait50"
"1",1,3.72233684593812,3.59376682899892,3.7408096017316,2.74350241199136,2.40985483443365,3.53324111457914,3.70172509783879,3.35190616361797,1.91203704755753,2.03183345496655,2.58989082137123,2.85907282400876,2.7162523153238,3.63778653694317,3.39012614637613,3.02041627839208,2.63202716968954,2.02923755254596,3.69497245969251,2.40450007794425,2.25507124047726,2.8984400825575,3.29974504560232,3.23578414414078,3.51758481841534,2.37208410119638,3.49672712851316,2.38190131960437,3.83742948900908,3.42749017337337,2.31061053462327,3.65954197524115,3.71785770310089,3.55297314422205,3.71493914583698,2.47098255949095,2.15848053479567,3.31668953457847,3.46873585646972,2.02822443796322,2.98183571314439,2.14098077174276,3.68822983512655,3.73349952651188,1.91373499343172,2.35773769253865,3.04224322503433,1.95491106901318,2.70521796913818
"2",2,5.85277943871915,6.31735277222469,4.9726126845926,4.92679293639958,6.51805791445076,6.4391571758315,5.7853319789283,6.08621653728187,4.97365243453532,6.6787333204411,6.04151450982317,5.93559933081269,6.45902036549523,6.2139156376943,5.59890318149701,6.00233631953597,5.05658249650151,5.08878020569682,6.29688596026972,5.44504022877663,5.58356221672148,6.00225939182565,6.38948446465656,5.8398908036761,5.50943586369976,4.8530394746922,5.35588237270713,5.05284053599462,4.94856161111966,5.29326609754935,6.2416392499581,5.90606076084077,6.63671976746991,6.30094403168187,6.60279087303206,6.28827951289713,6.31351191597059,5.40355621604249,5.27122885920107,6.5316846659407,5.08837013877928,6.02046772325411,4.82255164720118,5.73908711830154,6.10759112704545,5.37720091687515,4.91431517479941,5.5221840897575,4.70030516851693
"3",3,8.86926908278838,8.65876847086474,7.70025622146204,9.11412574211136,8.07106790691614,7.60782011644915,9.16207326250151,7.63129569916055,7.86901624733582,7.61786873266101,8.37180553842336,7.6585575081408,7.98504822794348,7.80957130901515,8.74111129529774,8.39430821081623,8.05639694584534,8.51075277710333,7.57584687136114,7.54556900542229,8.46368389343843,8.44316685665399,7.91103702550754,7.60318492772058,8.72930210176855,9.30633305152878,9.02189456019551,8.27205574093387,7.75874037109315,9.10447033122182,9.18997927708551,8.67973831109703,7.7154262047261,8.3478441759944,7.71783957863227,9.23838758282363,7.81778449984267,8.3530303388834,9.16990863578394,8.59348165662959,8.98346754070371,9.5006387475878,7.79826262872666,8.56797998212278,9.02205848693848,8.09339741803706,7.9733941401355,8.44627706008032,9.44875987898558
"4",4,10.9474745183252,11.6992160473019,11.2086907518096,10.579188073054,11.6865337686613,10.4522211132571,12.2462515644729,11.2130041518249,11.048078732565,11.209165955428,11.4590023704804,10.8606542060152,11.3846127642319,10.9557768106461,10.7419258244336,10.9947092235088,11.4144387636334,10.8069363739341,11.839212263003,10.7698273183778,10.4966753399931,10.9014780004509,10.4078001263551,10.4894065642729,10.7034900072031,11.1712066833861,12.1352259535342,10.6019701417536,10.7846169369295,11.8405501893722,10.9205239084549,10.8275365363806,11.8777522854507,12.3870571707375,12.2448125993833,11.0948340063915,10.9901106804609,11.3400195827708,10.597095626872,12.1163414451294,11.4274658686481,12.3700841325335,11.2358169546351,10.6961058750749,11.4233316252939,11.6586980223656,11.5109687969089,11.9383947816677,11.0374148911797
"5",5,14.7562757320702,14.6246099807322,13.7886389363557,14.4757394236512,14.8231998407282,14.8762599173933,15.185720984824,14.6557454569265,13.6930647916161,14.4898146935739,13.505681452807,15.1123430700973,15.018298194278,13.9848947590217,14.2334097260609,13.9090090477839,14.9505860460922,14.3039147942327,14.2374123679474,14.4356749150902,14.5124179213308,14.6910833786242,14.3400059225969,13.9426061902195,14.4289300967939,14.4779493152164,15.0398237993941,13.631702337414,14.1928028389812,13.4210814666003,14.1851986101829,13.5203750901856,13.9809098667465,13.3593103648163,14.233700952027,14.384717872832,14.7349349833094,14.3720965413377,15.0379128470086,13.9244126994163,14.8141806581989,13.9246035371907,15.1392892086878,14.8032593252137,15.1759495222941,14.6764650847763,13.8821594626643,13.3144103712402,15.1768050598912
"6",6,17.2151488778181,17.5088965645991,16.6643683784641,16.2618523593992,17.2250885972753,16.3209005165845,17.7331336736679,17.344399260357,17.3748445813544,17.2602882389911,16.9911392028444,17.3192982408218,17.2206713310443,17.2075125086121,17.1216475255787,16.7354327263311,17.4312712880783,16.3493083789945,17.280930552166,17.8237889665179,17.3657132131048,16.3039897577837,16.6819700337946,16.8799219396897,17.4079410745762,17.0292810830288,17.8625421719626,17.3914208109491,16.5950902127661,18.0259650931694,17.5369769227691,16.7596617834643,17.6400386528112,16.2729310328141,17.1401106789708,16.7298168214038,16.5635048369877,16.8033197191544,17.522215611767,17.6637412258424,18.0494713811204,16.5948344725184,17.655344452709,17.4358976623043,17.9343501878902,16.3152719442733,17.6931455573067,17.9136084504426,17.9821206112392
"7",7,19.5690106907859,19.6485312413424,19.9892902155407,19.9595177406445,20.3421357688494,20.8348776474595,18.978187401779,20.3894781847484,19.2942707836628,20.6716856495477,19.2403285247274,19.1174973966554,19.3117094547488,20.6826460217126,19.8438676195219,20.7068628729321,20.6463954164647,20.2807670491748,20.3569608964026,19.3452752800658,18.9833438494243,19.3346944265068,20.3325399407186,20.602471568156,19.6114746960811,20.1353851435706,20.5288833775558,20.1816933639348,20.6365630878136,19.7301852595992,20.637227776926,20.427259943448,18.94528586464,20.0022501116619,19.6713522328064,19.9281943240203,19.1073473193683,19.1742730983533,19.3545090826228,19.4935094905086,19.607666907832,19.8602298493497,20.3956274990924,20.3441081219353,20.225179485511,20.2482976680622,20.2552808984183,20.1259064483456,19.7858119555749
"8",8,21.9903802480549,22.5310353874229,22.53093637852,23.4141140226275,23.7166593242437,21.8704873551615,23.5499748322181,23.0409363764338,22.1490238038823,22.8550569168292,22.2059784317389,22.3392692282796,23.604491292499,22.5520740393549,22.4447606331669,23.462674186565,22.6802660515532,22.345845642034,23.3071994846687,22.923730941955,22.6871785786934,23.4284107796848,23.3898289683275,22.4756294842809,23.7071880870499,22.9085507318377,21.9579468439333,23.3313255142421,22.183756776154,23.740648099687,22.1261750701815,22.8800800289027,21.9669206319377,22.0380869852379,21.7977201412432,23.3248031497933,23.0304554230534,22.4467211305164,23.7193860476837,22.0274099013768,21.9312797151506,22.501520443242,23.7066326430067,22.4368349025026,22.5832440005615,22.1108071608469,22.9392684893683,22.1015560305677,22.0363052561879
"9",9,25.8449449134059,25.3507684678771,26.3685996015556,25.3518736157566,25.852441450581,24.7609986034222,25.2391671044752,24.869918808341,24.8870968236588,24.9703397462144,25.0902342293411,24.7184551530518,25.2635701531544,25.5492422231473,26.4596117003821,24.6694344156422,26.1018546288833,25.3203281578608,26.4086951166391,26.3627633284777,25.8228962104768,25.6677935849875,26.3432132303715,24.6258416799828,26.1408793195151,25.8303429405205,25.1529487697408,26.5161385848187,25.40859225858,26.4106412250549,26.5310378870927,24.6279848110862,25.0659497343004,25.8622282356955,26.4442681279033,26.5980479959399,26.183021010831,26.3977275048383,26.0194685868919,25.8114111283794,25.4140945766121,26.4688672870398,25.1734602106735,25.1241938713938,25.9596838303842,26.3990734997205,26.5658360053785,24.9393278900534,25.2279144795612
"10",10,28.0509793432429,27.8652451275848,28.8304424970411,29.0870426599868,28.9569449792616,28.7910734079778,28.1082541416399,28.9273197790608,27.4832189548761,27.6285217544064,28.8854974820279,29.0261512845755,28.1624369062483,29.322486938443,28.2601170064881,28.9809323786758,27.8754122667015,28.9749128189869,28.0378579618409,27.9457266419195,29.1839310498908,28.8429676997475,28.0998590155505,27.7624284029007,28.4099326366559,29.3714561969973,28.174562136177,28.9026796142571,28.3834175323136,29.4055453357287,27.8569037350826,29.1898393984884,27.6075043464079,28.0018856888637,29.2726332661696,28.2534468141384,29.2140306490473,29.4350426108576,29.2600777088664,28.6705682044849,28.3630852727219,28.2650376651436,27.9787660511211,28.9469178016298,27.7259820131585,28.4777545700781,29.1888152472675,27.7165294685401,27.7806169404648
