"","Trait1","Trait2","Trait3","Trait4","Trait5","Trait6","Trait7","Trait8","Trait9","Trait10","Trait11","Trait12","Trait13","Trait14","Trait15","Trait16","Trait17","Trait18","Trait19","Trait20","Trait21","Trait22","Trait23","Trait24","Trait25","Trait26","Trait27","Trait28","Trait29","Trait30","Trait31","Trait32","Trait33","Trait34","Trait35","Trait36","Trait37","Trait38","Trait39","Trait40","Trait41","Trait42","Trait43","Trait44","Trait45","Trait46","Trait47","Trait48","Trait49","Trait50"
"1",0.48040121467784,0.0328264355193824,0.180348347406834,0.768523724284023,0.952640563715249,0.464079176541418,0.758189757820219,0.689261720981449,0.315980094950646,0.840705989394337,0.735699729062617,0.288430593675002,0.970016548875719,0.0727443399373442,0.87040117289871,0.570558958221227,0.978518582880497,0.669898635707796,0.685426064999774,0.029746288433671,0.621360478689894,0.833781299414113,0.897787281544879,0.452717042528093,0.0995384976267815,0.427602333249524,0.744173938408494,0.143435787642375,0.482288882136345,0.309013968566433,0.687316105235368,0.246322290739045,0.851816559676081,0.0402965671382844,0.918033359805122,0.774896674323827,0.660905604949221,0.446691256947815,0.911369727691635,0.701555791776627,0.329514862969518,0.628319255076349,0.419733192306012,0.335604933556169,0.245029543060809,0.0657218592241406,0.257762865861878,0.752130134031177,0.780233533354476,0.859967214986682
"2",0.326009615557268,0.704159454908222,0.0228688358329237,0.679431728087366,0.106444248463959,0.486835590330884,0.735339244129136,0.030451042111963,0.228925075149164,0.409200215246528,0.951660428429022,0.341634999029338,0.352905080420896,0.23863987531513,0.0354858259670436,0.154620494227856,0.155603809049353,0.886501552071422,0.612156429095194,0.530904129613191,0.445261859102175,0.177701360546052,0.380232867086306,0.632459009299055,0.372916792519391,0.875741171184927,0.211117238970473,0.954145611729473,0.881377790821716,0.836000406881794,0.517999871168286,0.241012535756454,0.480167668545619,0.608988096006215,0.11113353469409,0.449553178390488,0.221040290314704,0.0603008030448109,0.839489123784006,0.666610864689574,0.942651373101398,0.550865097437054,0.670860584825277,0.777271630475298,0.892003421671689,0.305136274313554,0.752116399118677,0.0156964813359082,0.467163127847016,0.0830523243639618
"3",0.682256038300693,0.411198654212058,0.847720662364736,0.972523596836254,0.644873404176906,0.107906796270981,0.465482859639451,0.964678702643141,0.363858111901209,0.0236727497540414,0.979477725923061,0.918549353256822,0.364378500496969,0.676762588089332,0.0954735893756151,0.342152361059561,0.5264910266269,0.643827125197276,0.958082762779668,0.497417790582404,0.277244925964624,0.827611211454496,0.509605008875951,0.346288044471294,0.870867987163365,0.873627411201596,0.449249307392165,0.366883947746828,0.493196253897622,0.672129656886682,0.120592271909118,0.556403953814879,0.241226830054075,0.401914769085124,0.0425091725774109,0.15349750733003,0.376602643867955,0.778046447318047,0.462937879608944,0.472751383902505,0.573320866329595,0.119212903315201,0.207954744808376,0.703886671224609,0.503420161083341,0.659585331100971,0.680000659544021,0.105751364259049,0.147791096940637,0.0538089624606073
"4",0.810067185666412,0.239455601898953,0.884871588321403,0.877833105158061,0.656112113501877,0.320151992375031,0.465961881214753,0.0747291082516313,0.0807923793327063,0.726148345973343,0.0960537453647703,0.413436039350927,0.667623151792213,0.158913690596819,0.595743642421439,0.505871705710888,0.0365625279955566,0.191278649261221,0.592205840628594,0.987755832727998,0.43090816331096,0.27017163997516,0.825709966942668,0.47009478113614,0.943950972752646,0.957575845299289,0.294449554057792,0.162015265552327,0.0749272757675499,0.655979282455519,0.661557976854965,0.801644933177158,0.835650624707341,0.523857832886279,0.520279188640416,0.25443885452114,0.208940986078233,0.971096173627302,0.809277114458382,0.866679979953915,0.273495822679251,0.38132611871697,0.0846856930293143,0.355710374191403,0.598406940000132,0.543308312306181,0.184207083657384,0.325204468797892,0.543776742648333,0.614652165444568
"5",0.89754675864242,0.774992480641231,0.675839268835261,0.903223031433299,0.541618996532634,0.293082038173452,0.667821031296626,0.926133826607838,0.689542151987553,0.974662784254178,0.463636348024011,0.894847189541906,0.809308800147846,0.868569838348776,0.957034358521923,0.52404169854708,0.915330502437428,0.0679208231158555,0.418212100630626,0.049934662412852,0.56112137902528,0.205802052747458,0.939805115340278,0.886646290542558,0.11240597628057,0.0548832779750228,0.66746684582904,0.429802484577522,0.222389720380306,0.415591285564005,0.612408965360373,0.576651740120724,0.0723098933231086,0.317532333545387,0.578823457937688,0.0908784661442041,0.90327873476781,0.33454674272798,0.419963513500988,0.471827684668824,0.0518978864420205,0.311917820479721,0.188346209470183,0.207721411949024,0.284445526078343,0.0341783927287906,0.929343249648809,0.261132786050439,0.510524570010602,0.859209034359083
"6",0.111733481520787,0.313315474195406,0.282187478849664,0.468380927108228,0.634032107889652,0.136171869002283,0.535963991656899,0.0286737454589456,0.817725408822298,0.553920213133097,0.784906183136627,0.08154959208332,0.414097560569644,0.34911294747144,0.449281921377406,0.583882977953181,0.439021957106888,0.538546182215214,0.299260062165558,0.635494297603145,0.92905459809117,0.644534223247319,0.890167950186878,0.188753114780411,0.458631960907951,0.369146579410881,0.221271353308111,0.824407558189705,0.806620542891324,0.757719702087343,0.725203584646806,0.749997374834493,0.72131167515181,0.7427228463348,0.182833062019199,0.728880492271855,0.101533206179738,0.645155905513093,0.51829550974071,0.989528009667993,0.0294531018007547,0.0111803128384054,0.917674748925492,0.623677460942417,0.193847603630275,0.162764929002151,0.286823296453804,0.869474834762514,0.607487094588578,0.0321303606033325
"7",0.902277637738734,0.116103578126058,0.903145458549261,0.384406137280166,0.0938603419344872,0.625779698602855,0.222570277052,0.770771714858711,0.0950294875074178,0.601367610506713,0.835602045059204,0.683744011446834,0.0462356295902282,0.323962057707831,0.557458686875179,0.322477066190913,0.800191529328004,0.743830757215619,0.556893870001659,0.471250669332221,0.0172947451937944,0.663296012207866,0.118589913239703,0.300685644382611,0.91903613274917,0.778884614352137,0.495905733900145,0.113512080861256,0.0549754141829908,0.852961256168783,0.154422966064885,0.925532415043563,0.419053941266611,0.816332268062979,0.651545387227088,0.0530392953660339,0.48225873359479,0.30541881849058,0.381498266942799,0.962446242105216,0.724009442841634,0.0744992576073855,0.785066152457148,0.32151490659453,0.133744025137275,0.71671197633259,0.934149821754545,0.258852571714669,0.285209502093494,0.787601966643706
"8",0.789777519414201,0.474370132666081,0.77964954613708,0.766718185506761,0.106278250226751,0.819925122195855,0.750029957853258,0.747301399940625,0.654418890830129,0.195147638907656,0.505015827948228,0.634273191681132,0.867974266177043,0.731098727090284,0.117933100089431,0.639327696757391,0.273154082708061,0.112851465120912,0.101260509109125,0.915125836618245,0.73771022586152,0.756371996598318,0.161739394301549,0.104730213526636,0.643297309521586,0.804416690720245,0.383694448508322,0.25104503124021,0.562694956781343,0.874239488271996,0.0308297604788095,0.303609961643815,0.164845006307587,0.043448047246784,0.364357167156413,0.913744214689359,0.755017775809392,0.556094933999702,0.858173242304474,0.405624617822468,0.896510454127565,0.308473196811974,0.307586750946939,0.364147382322699,0.497680556261912,0.768416567705572,0.980694965226576,0.586589091923088,0.960074657807127,0.271681591402739
"9",0.808057856746018,0.756855923449621,0.754281814442948,0.304952274309471,0.145086727803573,0.906217540614307,0.685951011488214,0.202609799103811,0.290262704715133,0.6693822494708,0.591963759856299,0.903485256712884,0.676809032913297,0.914101525675505,0.438599149696529,0.693828722927719,0.818415652262047,0.0167590219061822,0.0109568242914975,0.789924653945491,0.707495442824438,0.340128058800474,0.983908393187448,0.838282033102587,0.468600213294849,0.297029101056978,0.289385667303577,0.254885168047622,0.542981762206182,0.815246127778664,0.0892815904226154,0.429962992435321,0.379347637994215,0.0513883323874325,0.446698448620737,0.625728461425751,0.189806984039024,0.403708813944831,0.276773019926623,0.71617788542062,0.116269186837599,0.370215550996363,0.645099096698686,0.625842354726046,0.0103636775165796,0.280978673603386,0.123855731450021,0.806515819160268,0.886703049298376,0.524132433580235
"10",0.839115496724844,0.378119236323982,0.339662231737748,0.370856532128528,0.995217402931303,0.730125833069906,0.670418861787766,0.844835749128833,0.960484798066318,0.328599892323837,0.147795589407906,0.991239768220112,0.84098860854283,0.900639885803685,0.340756453340873,0.232802581507713,0.0884318377356976,0.157376219984144,0.879299213178456,0.480726138455793,0.777647827984765,0.326942726038396,0.940931135322899,0.874513708055019,0.33664372866042,0.0388455654028803,0.155701359733939,0.489665607223287,0.071968816453591,0.173655265010893,0.751209303503856,0.679488164605573,0.72164838318713,0.506970203248784,0.969851503614336,0.776074858615175,0.633497902657837,0.796983781736344,0.571451772702858,0.464593234239146,0.733041322091594,0.58123407419771,0.488609250867739,0.419626536080614,0.0943605089560151,0.128247325541452,0.0245818074326962,0.906203981488943,0.97496004216373,0.569746104301885
